Property ,Tier 2024,Tier 2025,Tier 2026,Scoring Tier,Page Name,Page Type,Page URL,Response,Title,Title Length,Meta Description,Description Length,Target keyword (s),Secondary Keyword,H1 Tag,H2 Tag(s),New Page,New Target KW(s),Consultant,Recent Tier Change,Notes to be checked by the consultants before rescoring
Tamarindo,,3,,3,Discover Costalegre,Other,https://www.fourseasons.com/tamarindo/services-and-amenities/discover-costalegre/,200,"A Costalegre Resort | Four Seasons Resort Tamarindo, México",59,"Discover the Costalegre of Mexico when visiting Four Seasons Resort Tamarindo. Embrace slow travel surrounded by pristine beaches, lush jungles and rich culture.",161,costalegre resort,costalegre mexico resorts | costa alegre mexico resorts,Discover Costalegre,Destination Highlights% Puro Talento Mexicano,,,Shruti,,
Tamarindo,,3,,3,Family,Other,https://www.fourseasons.com/tamarindo/services-and-amenities/family/,200,Family Vacations in Mexico | Four Seasons Resort Tamarindo,58,Plan your ultimate family vacation in Mexico at Four Seasons Resort Tamarindo. Enjoy a curated family trip with kids' programs and teen-friendly activities.,156,family vacation in mexico,mexico family resorts | mexico family vacations,Tamarindo with Family and Kids% Discover your Tamarindo journey,Resort Highlights% Featured Activity% Family-Friendly Activities% More To Explore Together,,,Shruti,,
Tamarindo,,3,,3,Tamarindo Adventures,Experiences,https://www.fourseasons.com/tamarindo/services-and-amenities/tamarindo-adventures/,200,Things to Do in Tamarindo | Activities at Four Seasons,54,Discover top Tamarindo activities and things to do in our vast nature reserve. Explore pristine coastlines and curated experiences. Book your adventure today.,158,things to do in tamarindo,,Plan Your Tamarindo Activities% Discover your Tamarindo journey,Where nature replenishes the soul and inspires new things to do in Tamarindo% Unforgettable Experiences% A Taste of Tamarindo at Rancho Lola% Savour the Sea% Private Dinner and Small Wonders Night Exploration% Hike and Picnic at Dorada Beach% Spa Under the Stars% Discover More% For Kids and Teens% Meet the Team,,,Shruti,,
Tamarindo,2,3,,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/tamarindo/spa/,200,Spa Tamarindo | Four Seasons Resort Tamarindo,45,"Experience the essence of relaxation at Four Seasons Tamarindo Spa. Surrounded by the jungle, unwind in our tranquil cabins. Book your spa retreat now.",151,spa tamarindo,tamarindo retreat,Spa and Wellness in Tamarindo,Hours% Favourites% Spa Services% Relaxation Experiences,,,Shruti,,
Tamarindo,2,3,,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/tamarindo/weddings/,200,Tamarindo Wedding | Four Seasons Resort Tamarindo,49,Plan your dream wedding at Four Seasons Tamarindo. Experience natural beauty and sophistication in a serene Mexican setting. Contact us now.,140,tamarindo wedding,tamarindo wedding venues,Tamarindo Weddings% Tamarindo Weddings,Discover the Magic% Wedding Highlights% Your FS Events in Tamarindo,,,Shruti,,
Taormina,3,3,,3,Frontpage,Home,https://www.fourseasons.com/taormina/,200,"Luxury 5 Star Hotel in Taormina, Sicily | Four Seasons Taormina at San Domenico Palace",86,"Discover Four Seasons Taormina at San Domenico Palace, a luxury Five-Star Hotel offering breathtaking sea views of the Mediterranean, world-class amenities and personalized service in the heart of Sicily. Experience the finest in comfort and elegance at this iconic retreat.",274,"luxury hotel Taormina,5-star hotel in Taormina",,"San Domenico Palace, Taormina% San Domenico Palace, Taormina% San Domenico Palace, Taormina% TAORMINA BY FOUR SEASONS",Unparalleled Luxury at Our Five-Star Hotel in Taormina with Stunning Sea Views% Accommodations% Discover Taormina% Our Botanica Spa,,,Darren,,
Taormina,3,3,,3,Accommodations,Accommodation,https://www.fourseasons.com/taormina/accommodations/,200,"Luxury Accommodations Taormina, Sicily | Four Seasons at San Domenico Palace",76,"See our luxury accommodations, including sea-view deluxe rooms and elegant and spacious private pool suites at Four Seasons Taormina at San Domenico Palace.",156,"luxury accommodation taormina
",luxury accommodation in sicily,Luxury Accommodation in Taormina,"Superior Room% Deluxe Room% Sea-View Deluxe Room% Sea-View Premium Room% Sea-View Premium Room with Terrace% Convento Studio Suite with Terrace% Sea-View Studio Suite% Sea-View Studio Suite with Plunge Pool% Sea-View Executive Suite% Executive Suite Plunge Pool, Sea-View% Etna Suite% Teatro Suite% Princess Cecilie Suite% San Domenico Suite% Royal Suite",,,Darren,,
Taormina,3,3,,3,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/taormina/dining/,200,Best Taormina Restaurant with a View | Four Seasons at San Domenico Palace,74,"Enjoy our Taormina restaurants with a sea view while indulging in culinary excellences at our signature restaurant Principe Cerami, or enjoy a light meal or bespoke cocktail at one of our open-air bars and lounges.",214,"Taormina restaurant with a view,taormina restaurant",,Taormina Restaurants% Taormina Restaurants% Taormina Restaurants,All Food and Drink,,,Darren,,
Taormina,3,3,,3,Breakfast,"Weddings, Wellness & Dining",https://www.fourseasons.com/taormina/dining/restaurants/breakfast/,200,Taormina Breakfast with a View | Four Seasons San Domenico Palace,65,Savour mornings with Sicilian delicacies. Breakfast is served in our bright restaurant or on our iconic terrace with breathtaking views of Mount Etna and Taormina Bay.,167,taormina breakfast,taormina breakfast with a view,Breakfast,Hours% Menu% Highlight% Signature Dishes% More Dining Options,1,,Darren,,
Taormina,3,3,,3,Experiences,Experiences,https://www.fourseasons.com/taormina/experiences/,200,Experience Unique Sicilian Excursions & Day Trips From Taormina,63,"Experience the best day trips from Taormina: Mount Etna Tour, The Godfather Tour, Private City and wine trips make the perfect Sicilian adventure.",146,"day trips from taormina,taormina tours",,Experiences,Local Experiences% Airborne Adventures,,,Darren,,
Taormina,3,3,,3,Etna,Other,https://www.fourseasons.com/taormina/mount-etna-tours/,200,Mount Etna Tours from Taormina | Private Luxury Excursions by Four Seasons,74,"Embark on unforgettable Mount Etna tours from Taormina with Four Seasons. Enjoy private helicopter rides, vineyard dinners and expert-led volcano adventures in style.",166,"mount etna tours from taormina,etna excursions",,Mount Etna Tours from Taormina,Majesty of Mount Etna% included% Our Etna Trips% Mount Etna Wine Tours% Wine Tasting Experiences,1,,Darren,,
Taormina,3,3,,3,Offers,Other,https://www.fourseasons.com/taormina/offers/,200,Sicily Hotel Packages & Offers | Four Seasons Sicily,52,Discover exclusive Sicily hotel offers and packages at Four Seasons. Experience luxury with our specially designed packages that highlight the best of Sicily.,158,"Taormina Hotel Offers,Taormina hotel packages",sciliy hotel packages,Taormina Hotel Offers & Packages,Featured Offer,,,Darren,,
Taormina,3,3,,3,Photos & Videos,Other,https://www.fourseasons.com/taormina/photos-and-videos/,200,Sicily Hotel Photos & Video | Four Seasons at San Domenico Palace,65,Peruse photos and videos of our luxury hotel Four Seasons Taormina at San Domenico Palace.,90,"Sicily Hotel Photos,Four Seasons Taormina photos",,,Hotel Overview% Accommodations% Taormina Restaurants% Botanica Spa% Taormina Wedding Venue% Hotel Pool% Taormina Beaches,,,Darren,,
Taormina,3,3,,3,Boat Tours,Other,https://www.fourseasons.com/taormina/services-and-amenities/boat-tours/,200,Private Luxury Boat Tours from Taormina | Four Seasons,54,"Discover exclusive private boat tours from San Domenico Palace, Taormina, A Four Seasons Hotel. Explore Isola Bella, Aeolian Islands and the Cyclops Coast in luxury. Half-day, full-day and sunset cruises are available.",218,Boat Tours from Taormina,,Luxury Private Boat Tours from Taormina,included% Water Journeys from Taormina,1,,Darren,,
Taormina,3,3,,3,Pool,Other,https://www.fourseasons.com/taormina/services-and-amenities/pools/,200,Luxury Taormina Hotel with Cliffside Infinity Swimming Pool | Four Seasons,74,"Discover breathtaking cliffside views at Four Seasons Taormina’s luxurious infinity pool. Relax and unwind at one of the top hotels in Taormina with a stunning swimming pool, offering serene settings and unparalleled vistas over the Mediterranean.",247,"taormina hotel pool,Infinity Pool",infinity pool sicily,Infinity Pool,Pool Hours% Infinity Pool Highlights% Services & Amenities% Poolside Restaurant & Bar% Spa Pool% Suites with Pool & Sea Views,1,,Darren,,
Taormina,3,3,,3,Beaches,Other,https://www.fourseasons.com/taormina/services-and-amenities/taormina-beaches/,200,"Beautiful Taormina Beaches Near San Domenico Palace, A Four Seasons Hotel | Best Beaches in Sicily",98,"Explore the best Taormina beaches, from iconic Isola Bella and hidden coves to beach clubs, photo spots and seaside dining.",123,taormina beaches,,Discover Beautiful Taormina Beaches,Best Beaches in Taormina% Hidden Beaches & Secluded Coves% Taormina Beach Clubs & Activities,1,,Darren,,
Taormina,3,3,,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/taormina/spa/,200,Taormina Spa Hotel Sicily | Four Seasons San Domenico Palace,60,"Indulge in revitalizing treatments, including soothing massages, healing skincare treatments, facials and more. Discover our five treatment rooms, indoor pool, sauna and Turkish bath while taking in the Etna views.",214,"hotel spa taormina,spa taormina",,BOTANICA SPA TAORMINA,Hours% Favourites% Spa Services% Wellness Centre,,,Darren,,
Taormina,3,3,,3,Itinerary,Other,https://www.fourseasons.com/taormina/three-day-itinerary/,,,,,,3 Days in Taormina,taormina itinerary,,,1,,Darren,,
Taormina,3,3,,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/taormina/weddings/,200,Taormina Wedding Venue | Four Seasons Hotel at San Domenico Palace Taormina,75,"Discover the perfect wedding venues at Four Seasons Taormina. Set against stunning coastal and mountain views, our luxurious spaces offer an unforgettable backdrop for your wedding day in Sicily. Let us create your dream wedding with personalized services and breathtaking locations.",283,taormina wedding venue,Sicily wedding venue,Taormina Wedding Venues% Taormina Wedding Venues,Our Wedding Venues% Wedding Highlights,,,Darren,,
"The Nam Hoi, Hoi An",2,2,2,2,Frontpage,Home,https://www.fourseasons.com/hoian/,200,"Forbes 5-Star Luxury Beach Resort in Hoi An, Vietnam | Four Seasons",67,"Escape to Four Seasons The Nam Hai, a Forbes 5-Star luxury beach resort in Hoi An, Vietnam. Experience tranquillity and world-class amenities. Book now.",152,vietnam luxury resort | vietnam resorts 5 star,vietnam beach resorts | hoi an beach resort | vietnam luxury beach resorts | hoi an resort | hoi an resorts 5-star,"The Nam Hai, Hoi An, Vietnam% The Nam Hai, Hoi An, Vietnam% The Nam Hai, Hoi An, Vietnam% Hoi An by Four Seasons",A luxury Forbes 5-Star beach resort in Vietnam’s heartland% Accommodations% Discover Hoi An% Sound & Breath% #FSNAMHAI,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/hoian/accommodations/,200,"Luxury Villas with Private Pools in Hoi An, Vietnam | Four Seasons",66,"Experience 5-star luxury villas with private pools in Hoi An, Vietnam. Enjoy ocean views, tranquil gardens and world-class service at Four Seasons.",147,vietnam villas | luxury villas hoi an,luxury villas hoi an | private pool villa vietnam,Luxury Villas in Hoi An,One-Bedroom Villa% One-Bedroom Ocean-View Villa% One-Bedroom Beachfront Villa% Family Villa% One-Bedroom Pool Villa% One-Bedroom Garden Pool Villa% Two-Bedroom Pool Villa% Two-Bedroom Garden Pool Villa% Three-Bedroom Garden Pool Villa% Three-Bedroom Ocean-View Pool Villa% Three-Bedroom Beachfront Pool Villa% Four-Bedroom Pool Villa% Five-Bedroom Beachfront Pool Villa% Your Stay,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/hoian/dining/,200,Hoi An Restaurants | Fine Dining in Vietnam | Four Seasons,58,"Discover fine dining in Hoi An and the wider Da Nang region at Four Seasons, where Vietnamese-inspired cuisine and elegant restaurants showcase local flavours.",159,restaurants hoi an | vietnam fine dining,,Hoi An Restaurants% Hoi An Restaurants% Hoi An Restaurants,All Food and Drink% Culinary Activities% Meet the Team,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Experiences,Experiences,https://www.fourseasons.com/hoian/experiences/,200,Things to Do in Hoi An & Da Nang | Vietnam Experiences | Four Seasons,69,"Discover some of the best things to do in Hoi An and Da Nang with Four Seasons, from immersive cultural experiences and guided tours to local attractions and outdoor activities.",177,vietnam experiences | things to do in hoi an,things to do da nang,Experiences,Local Experiences% Wellness Activities% Aquatic Escapades% Land Pursuits,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Offers,Other,https://www.fourseasons.com/hoian/offers/,200,Vietnam Resort Offers & Packages | Four Seasons Hoi An,54,Discover exclusive offers and packages at Four Seasons Resort The Nam Hai in Hoi An. Book now for a luxurious stay in Vietnam’s historic town.,142,vietnam resort packages,,Resort Offers & Packages,Featured Offer,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/hoian/photos-and-videos/,200,"Photos & Videos | Four Seasons Resort The Nam Hai, Hoi An, Vietnam",66,"Explore photos and videos of Four Seasons Resort The Nam Hai in Hoi An. Discover the beauty, luxury experiences and serene escape that await you in Vietnam.",156,hoi an photos | hoi an videos,,Photos & Videos,Resort Overview% Accommodations% Dining,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Easter,Other,https://www.fourseasons.com/hoian/seasonal/easter/,,,,,,easter vietnam,,,,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Lunar New Year,Other,https://www.fourseasons.com/hoian/seasonal/lunar-new-year/,,,,,,lunar new year hoi an | lunar new year vietnam,,,,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Couples,Other,https://www.fourseasons.com/hoian/services-and-amenities/couples-experiences/,,,,,,vietnam beach resorts for couples,,,,,,Becky,,keyword doesn't align with the page (family/couples)
"The Nam Hoi, Hoi An",2,2,2,2,Family,Other,https://www.fourseasons.com/hoian/services-and-amenities/family/,,,,,,vietnam beach resort for families | vietnam family beach resorts,,,,,,,,
"The Nam Hoi, Hoi An",2,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/hoian/spa/,200,"Luxury Spa & Wellness in Hoi An, Vietnam | Four Seasons The Nam Hai",67,"Indulge in serene bliss at our luxury spa in Hoi An, Vietnam. Elevate your well-being with rejuvenating spa and wellness treatments. Book your escape now.",154,spa hoi an | spa vietnam,luxury spa vietnam,Hoi An Spa & Wellness,Awards% Hours% Our well-being virtues% Favourites% Spa Services% Wellness Services% Meet the team% More Experiences,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Villa Residence Rentals,Private Retreats,https://www.fourseasons.com/hoian/villa-residence-rentals/,200,Private Villas & Residences | Vietnam Holiday Rentals | Four Seasons,68,Escape to Hoi An with private villa and residence rentals at Four Seasons – a luxury Vietnam retreat ideal for family holidays or peaceful getaways.,148,vietnam holiday rentals | vietnam vacation rentals,,Villa & Residence Rentals% Villa & Residence Rentals% Explore accommodations,included% An elevated vacation experience,,vietnam holiday rentals,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/hoian/weddings/,200,Vietnam Weddings | Destination Wedding in Hoi An | Four Seasons,63,"Celebrate your wedding at Four Seasons The Nam Hai on one of Vietnam’s most celebrated beaches, with seaside pools, tropical gardens and more. Inquire today.",157,vietnam wedding | destination wedding in vietnam,destination wedding in vietnam,Vietnam Weddings% Vietnam Weddings,Real Wedding Experiences% Wedding and Vow Renewal Services,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/hoian/weddings/packages/,200,"Vietnam Wedding Packages | Four Seasons Resort The Nam Hai, Hoi An",66,"Four Seasons Resort The Nam Hai, Hoi An, offers a variety of wedding packages that weave in romantic local traditions & more to bring your dream wedding to life.",161,vietnam wedding packages,,Vietnam Wedding Packages,,,,Becky,,
"The Nam Hoi, Hoi An",2,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/hoian/weddings/venues/,200,"Wedding Venues in Hoi An, Vietnam | Four Seasons Resort The Nam Hai",67,"Four Seasons Resort The Nam Hai, Hoi An, offers a variety of wedding venues that captures the spirit of Vietnam, from secluded beaches and lawns to pavilions and more.",167,vietnam wedding venues | hoi an wedding venue,hoi an wedding venues,Wedding Venues in Hoi An,Featured Wedding Venues% Find a Venue,,,Becky,,
Tokyo at Marunouchi,2,2,2,2,Frontpage,Home,https://www.fourseasons.com/tokyo/,200,Luxury Boutique Hotel Near Tokyo Station | Four Seasons Tokyo at Marunouchi,75,"Discover Four Seasons, a luxury boutique hotel in Marunouchi, Tokyo, with spacious suites, Michelin-starred dining and impeccable service near Tokyo Station.",157,luxury hotel tokyo | boutique hotel tokyo,hotel tokyo station,Tokyo at Marunouchi% Tokyo at Marunouchi% Tokyo at Marunouchi% A LUXURY TOKYO HOTEL BY FOUR SEASONS,A Contemporary Manor Steps from Tokyo Station% Accommodations% Discover Tokyo,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/tokyo/accommodations/,200,"Luxury Accommodations in Marunouchi, Tokyo | Four Seasons",57,"Discover luxury accommodations in Marunouchi, Tokyo, where spacious, residential-style suites and city views meet the intimacy of a boutique hotel near Tokyo Station.",166,tokyo luxury accommodation | marunouchi accommodation,,"Luxury Accommodations in Marunouchi, Tokyo",Eki Room% Marunouchi Room% Ginza Room% Corner Ginza Room% Four Seasons Room% Marunouchi Suite% One-Bedroom Suite% SÉZANNE Suite% Tokyo Manor Suite,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/tokyo/dining/,200,"Hotel Restaurants & Bar in Marunouchi, Tokyo | Four Seasons",59,"Dine at Four Seasons Hotel Tokyo in Marunouchi, home to a Michelin-starred restaurant, Parisian-style bistro and stylish bar with city views.",141,marunouchi restaurants | marunouchi bars,tokyo dining,"Restaurants & Bars in Marunouchi, Tokyo% Restaurants & Bars in Marunouchi, Tokyo% Restaurants & Bars in Marunouchi, Tokyo",All Food and Drink% Prix Fixe Menus% Meet the Team,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Experiences,Experiences,https://www.fourseasons.com/tokyo/experiences/,200,Tokyo Experiences | By Four Seasons,35,"Explore luxury Tokyo experiences at Four Seasons: cultural tours, exclusive activities, culinary delights and unique adventures in Japan’s vibrant capital.",155,tokyo experiences,,Experiences,Local Experiences% More Tokyo Experiences From Our Team,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Offers,Other,https://www.fourseasons.com/tokyo/offers/,200,Tokyo Hotel Packages & Deals | Four Seasons Hotel Tokyo at Marunouchi,69,Explore Tokyo hotel packages and special offers at Four Seasons Hotel Tokyo at Marunouchi. Enjoy luxury stays and exclusive offers in the heart of Tokyo.,153,tokyo hotel packages,,Tokyo Marunouchi Hotel Offers & Packages,Featured Offer,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/tokyo/photos-and-videos/,200,Tokyo Photo | Tokyo Video | Four Seasons Hotel Tokyo at Marunouchi,66,Tokyo at Marunouchi Photo and Video are listed for your convenience to stay at Four Seasons Hotel Tokyo at Marunouchi.,118,tokyo hotel photos | tokyo hotel videos,,Photos & Videos,Hotel Overview% Accommodations% Dining% Spa & Wellness% Meetings & Events,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/tokyo/spa/,200,Luxury Spa Near Tokyo Station | Four Seasons Hotel Marunouchi,61,"Unwind at our luxury hotel spa in Marunouchi, Tokyo. Enjoy tailored treatments, rejuvenating facials and traditional Japanese wellness techniques just steps from Tokyo Station.",176,tokyo spa | luxury spa tokyo,tokyo station hotel spa,"Luxury Spa in Marunouchi, Tokyo% Luxury Spa in Marunouchi, Tokyo% Luxury Spa in Marunouchi, Tokyo",Tokyo Spa Services% Events & Promotions% Relaxation Experiences% Hours% Please note% Favourites,,,Emi,1,
Tokyo at Marunouchi,2,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/tokyo/weddings/,200,Tokyo Weddings | Four Seasons Hotel Tokyo at Marunouchi,55,Four Seasons Hotel Tokyo at Marunouchi offers an enchanting location for your dream Tokyo wedding with a boutique setting nestled in a quiet corner of the city.,160,tokyo weddings | tokyo wedding venues,tokyo wedding packages,Tokyo Marunouchi Weddings% Tokyo Marunouchi Weddings,Tokyo Wedding Experiences% Wedding and Vow Renewal Services,,,Emi,1,
Tokyo at Otemachi,3,3,3,3,Frontpage,Home,https://www.fourseasons.com/otemachi/,200,Four Seasons Hotel Tokyo at Otemachi | Near the Tokyo Imperial Palace,69,"Four Seasons Hotel Tokyo at Otemachi soars above the capital with a next-generation luxury experience, featuring expansive views of the Tokyo Imperial Palace.",158,luxury hotel tokyo | hotel central tokyo,hotel otemachi,Tokyo at Otemachi% Tokyo at Otemachi% Tokyo at Otemachi% Tokyo by Four Seasons,SKY-HIGH LUXURY OVERLOOKING THE IMPERIAL PALACE% Accommodations% Discover Tokyo% The Ultimate Relaxation% #FSOTEMACHI,,,Emi,,
Tokyo at Otemachi,3,3,3,3,Accommodations,Accommodation,https://www.fourseasons.com/otemachi/accommodations/,200,Luxury Tokyo Suites & Rooms | Four Seasons Hotel Tokyo at Otemachi,66,"Stay in luxury Tokyo suites at Four Seasons Hotel Tokyo at Otemachi. Enjoy idyllic city views, Mount Fuji & Imperial Gardens. Book your unforgettable stay now.",159,tokyo hotel rooms | tokyo hotel suites,,Tokyo Otemachi Accommodations,Superior Room – City View% Superior Room – Skyline View% Deluxe Room – City View% Deluxe Room – Imperial Garden View% Premier Room% Executive Suite% Imperial Garden-View Suite% Premier Suite% Panoramic Suite% Two-Bedroom Otemachi Suite% Imperial Suite% Barrier-free rooms% Design and Features,,,Emi,,
Tokyo at Otemachi,3,3,3,3,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/otemachi/dining/,200,Tokyo Fine-Dining Restaurants & Hotel Bars | Four Seasons Otemachi,66,"Four Seasons Hotel Tokyo at Otemachi offers regional & international fine dining, craft cocktails, afternoon tea & more at our acclaimed restaurants, bar & lounge.",163,tokyo fine dining | tokyo dining,tokyo restaurants,Tokyo Fine Dining% Tokyo Fine Dining% Tokyo Fine Dining,All Food and Drink% Culinary Activities% Private Dining% Exceptional Dining% MEET THE TEAM,,,Emi,,
Tokyo at Otemachi,3,3,3,3,Afternoon Tea,"Weddings, Wellness & Dining",https://www.fourseasons.com/otemachi/dining/restaurants/afternoon-tea/,200,Seasonal Tokyo Afternoon Tea | Four Seasons Tokyo at Otemachi,61,"Enjoy seasonal Tokyo afternoon tea at Four Seasons Tokyo at Otemachi by the pastry chef of Michelin-starred est, with Japanese-inspired savouries and elegant sweets.",165,tokyo afternoon tea,,Seasonal Afternoon Tea in Tokyo,Hours% MENU% Signature Dishes% Meet the team% Highlights% More Dining Options,1,,Emi,,
Tokyo at Otemachi,3,3,3,3,Experiences,Experiences,https://www.fourseasons.com/otemachi/experiences/,200,Tokyo Experiences | Four Seasons Hotel Tokyo at Otemachi,56,"Immerse yourself in authentic Tokyo experiences. Explore traditional arts, cultural tours and personalized adventures at Four Seasons Hotel Tokyo at Otemachi.",158,tokyo experiences,,Experiences,Facilities & Services% Local Experiences% Learn more about Tokyo from our team,,,Emi,,
Tokyo at Otemachi,3,3,3,3,Offers,Other,https://www.fourseasons.com/otemachi/offers/,200,Tokyo Hotel Packages | Four Seasons Hotel Tokyo at Otemachi,59,"Book Tokyo hotel packages, special offers and vacation packages with Four Seasons Hotel Tokyo at Otemachi. Enjoy luxury stays and exclusive experiences.",152,tokyo hotel packages | tokyo hotel offers,,Tokyo Otemachi Hotel Offers & Packages,Featured Offer,,,Emi,,
Tokyo at Otemachi,3,3,3,3,Photos & Videos,Other,https://www.fourseasons.com/otemachi/photos-and-videos/,200,Four Seasons Hotels and Resorts | Luxury Hotels | Four Seasons | Photos and Videos,82,Photos and Videos,17,tokyo hotel videos | tokyo hotel photos,,,Hotel Overview% Videos% Accommodations% Dining% Spa & Wellness% Events & Weddings,,,Emi,,
Tokyo at Otemachi,,3,3,3,Festive,Seasonal,https://www.fourseasons.com/otemachi/seasonal/festive/,,,,,,christmas tokyo | new year tokyo,,,,,,,,
Tokyo at Otemachi,,3,3,3,Cherry Blossom,Seasonal,https://www.fourseasons.com/otemachi/seasonal/sakura-season/,,,,,,cherry blossom tokyo | cherry blossom season tokyo,sakura tokyo,,,,,,,
Tokyo at Otemachi,,3,3,3,Couples,Other,https://www.fourseasons.com/otemachi/services-and-amenities/couples-experiences/,,,,,,romantic hotel tokyo | tokyo hotel for couples,,,,,,,,
Tokyo at Otemachi,,3,3,3,Family,Other,https://www.fourseasons.com/otemachi/services-and-amenities/family/,,,,,,family hotel tokyo | tokyo hotel for families,,,,,,,,
Tokyo at Otemachi,,3,3,3,Solo Travellers,Other,https://www.fourseasons.com/otemachi/solo-travel/,,,,,,tokyo solo travellers hotel ,,,,,,,,
Tokyo at Otemachi,3,3,3,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/otemachi/spa/,200,Tokyo Luxury Spa | Massage & Facial | Four Seasons Hotel at Otemachi,68,Four Seasons Tokyo at Otemachi offers a variety of rejuvenating spa services from healing massage and facial therapies to Japanese-influenced treatments.,153,tokyo spa | tokyo luxury spa,,Tokyo Spa & Wellness,Hours%  Minimum Age Requirements% Favourites% Otemachi Spa Services% Otemachi Wellness Services% Events & promotions% Meet the Team% Relaxation experiences,,,Emi,,
Tokyo at Otemachi,3,3,3,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/otemachi/weddings/,200,Tokyo Otemachi Weddings | Four Seasons Hotel Tokyo at Otemachi,62,"Celebrate your wedding at Tokyo’s Otemachi One Tower with exclusive venues, stunning palace views and a dedicated team at Four Seasons Hotel Tokyo at Otemachi.",159,tokyo weddings,,Tokyo Otemachi Weddings% Tokyo Otemachi Weddings,REAL WEDDING EXPERIENCES% WEDDING AND VOW RENEWAL SERVICES,,,Emi,,
Toronto,2,2,,2,Frontpage,Home,https://www.fourseasons.com/toronto/,200,Luxury 5-Star Hotel in Yorkville Toronto | Four Seasons Toronto,63,"Four Seasons invites you to experience award-winning hospitality, from dining to spa treatments at our Five-Star luxury hotel in Toronto. Book now.",147,hotel toronto | 5 star hotel toronto,"hotel yorkville
luxury hotel toronto",Toronto% Toronto% Toronto% Toronto by Four Seasons,Forbes 5-Star Hotel in Toronto’s Vibrant Yorkville Neighbourhood% Accommodations% Discover Toronto% #FSTORONTO,,1,Matt,,
Toronto,2,2,,2,Accommodations,Accommodation,https://www.fourseasons.com/toronto/accommodations/,200,Hotel Suites Toronto | Luxury Rooms and Suites | Four Seasons,61,"Indulge in a stay at Four Seasons Toronto, offering luxury suites, accessible and family rooms rooms, pet friendly accommodations and more. Book now.",149,hotel suites Toronto | luxury hotel suites toronto,,Toronto Luxury Hotel Rooms & Suites,Yorkville Premier Room% Premier Room% Deluxe Room% Superior Room% Yorkville Suite% Premier One-Bedroom Suite% Deluxe One-Bedroom Suite% Corner One-Bedroom Suite% Royal Suite% Presidential Suite% Bellair Suite% Premier Accessible Room% Superior Accessible Room% By Design,,,Matt,,
Toronto,2,2,,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/toronto/dining/,200,Fine Dining Toronto | Toronto Restaurants | Four Seasons Hotel,62,"Four Seasons Hotel Toronto offers an array of fine dining restaurants and bars including Café Boulud or the lively cocktail bar, d|bar. Reserve now.",148,fine dining toronto | toronto restaurants,,Toronto Restaurants & Fine Dining% Toronto Restaurants & Fine Dining% Toronto Restaurants & Fine Dining,All Food and Drink% Meet the Team,,1,Matt,,
